日期,股票代码,名称,涨跌幅
2005/3/16,'000001,上证指数,-1.068
2005/3/15,'000001,上证指数,-1.883
2005/3/14,'000001,上证指数,0.2759
2005/3/11,'000001,上证指数,0.2883
2005/3/10,'000001,上证指数,-2.3206
2005/3/9,'000001,上证指数,-0.1123
2005/3/8,'000001,上证指数,1.8962
2005/3/7,'000001,上证指数,0.4679
2005/3/4,'000001,上证指数,-0.5118
2005/3/3,'000001,上证指数,0.5351
2005/3/2,'000001,上证指数,-1.2246
2005/3/1,'000001,上证指数,-0.1984
2005/2/28,'000001,上证指数,-0.4908
2005/2/25,'000001,上证指数,0.1905
2005/2/24,'000001,上证指数,0.0362
2005/2/23,'000001,上证指数,0.0151
2005/2/22,'000001,上证指数,1.9305
2005/2/21,'000001,上证指数,2.0263
2005/2/18,'000001,上证指数,-1.3451
2005/2/17,'000001,上证指数,-0.2147
2005/2/16,'000001,上证指数,0.7782
2005/2/4,'000001,上证指数,2.149
2005/2/3,'000001,上证指数,-0.8138
2005/2/2,'000001,上证指数,5.3467
2005/2/1,'000001,上证指数,-0.2427
2005/1/31,'000001,上证指数,-1.8003
2005/1/28,'000001,上证指数,-0.9967
2005/1/27,'000001,上证指数,-1.2937
2005/1/26,'000001,上证指数,-0.9788
2005/1/25,'000001,上证指数,-0.1229
2005/1/24,'000001,上证指数,1.7255
2005/1/21,'000001,上证指数,2.4977
2005/1/20,'000001,上证指数,-1.1258
2005/1/19,'000001,上证指数,-0.5995
2005/1/18,'000001,上证指数,0.7235
2005/1/17,'000001,上证指数,-2.3256
2005/1/14,'000001,上证指数,-0.8512
2005/1/13,'000001,上证指数,-0.0485
2005/1/12,'000001,上证指数,-0.0429
2005/1/11,'000001,上证指数,0.4041
2005/1/10,'000001,上证指数,0.615
2005/1/7,'000001,上证指数,0.4289
2005/1/6,'000001,上证指数,-0.999
2005/1/5,'000001,上证指数,0.7373
2005/1/4,'000001,上证指数,-1.873
2004/12/31,'000001,上证指数,-0.5663
2004/12/30,'000001,上证指数,-0.0474
2004/12/29,'000001,上证指数,-0.362
2004/12/28,'000001,上证指数,-0.1038
2004/12/27,'000001,上证指数,-0.3707
2004/12/24,'000001,上证指数,0.1806
2004/12/23,'000001,上证指数,-1.9005
2004/12/22,'000001,上证指数,2.5408
2004/12/21,'000001,上证指数,-0.0227
2004/12/20,'000001,上证指数,-1.1648
2004/12/17,'000001,上证指数,-1.1132
2004/12/16,'000001,上证指数,-0.6113
2004/12/15,'000001,上证指数,0.42
2004/12/14,'000001,上证指数,-0.1635
2004/12/13,'000001,上证指数,-0.6088
2004/12/10,'000001,上证指数,-1.5755
2004/12/9,'000001,上证指数,0.9327
2004/12/8,'000001,上证指数,0.2029
2004/12/7,'000001,上证指数,-1.1863
2004/12/6,'000001,上证指数,0.183
2004/12/3,'000001,上证指数,0.3081
2004/12/2,'000001,上证指数,-0.1389
2004/12/1,'000001,上证指数,-0.4346
2004/11/30,'000001,上证指数,0.2495
2004/11/29,'000001,上证指数,-1.422
2004/11/26,'000001,上证指数,-0.1182
2004/11/25,'000001,上证指数,-0.0583
2004/11/24,'000001,上证指数,-0.8838
2004/11/23,'000001,上证指数,-0.8515
2004/11/22,'000001,上证指数,0.2217
2004/11/19,'000001,上证指数,0.887
2004/11/18,'000001,上证指数,0.862
2004/11/17,'000001,上证指数,-1.0399
2004/11/16,'000001,上证指数,0.025
2004/11/15,'000001,上证指数,1.3185
2004/11/12,'000001,上证指数,0.3821
2004/11/11,'000001,上证指数,-0.5402
2004/11/10,'000001,上证指数,3.5916
2004/11/9,'000001,上证指数,0.2454
2004/11/8,'000001,上证指数,-0.0689
2004/11/5,'000001,上证指数,0.027
2004/11/4,'000001,上证指数,-1.6562
2004/11/3,'000001,上证指数,1.9378
2004/11/2,'000001,上证指数,-0.2883
2004/11/1,'000001,上证指数,-1.1545
2004/10/29,'000001,上证指数,-1.5801
2004/10/28,'000001,上证指数,-0.0791
2004/10/27,'000001,上证指数,1.3599
2004/10/26,'000001,上证指数,1.0397
2004/10/25,'000001,上证指数,-1.3694
2004/10/22,'000001,上证指数,1.4353
2004/10/21,'000001,上证指数,-1.506
2004/10/20,'000001,上证指数,-0.5259
2004/10/19,'000001,上证指数,0.1665
2004/10/18,'000001,上证指数,0.3665
2004/10/15,'000001,上证指数,-0.1816
2004/10/14,'000001,上证指数,-3.8784
2004/10/13,'000001,上证指数,0.1648
2004/10/12,'000001,上证指数,-2.032
2004/10/11,'000001,上证指数,-0.687
2004/10/8,'000001,上证指数,1.8779
2004/9/30,'000001,上证指数,-1.6415
2004/9/29,'000001,上证指数,-1.0853
2004/9/28,'000001,上证指数,0.5738
2004/9/27,'000001,上证指数,-0.5688
2004/9/24,'000001,上证指数,-1.9946
2004/9/23,'000001,上证指数,3.1427
2004/9/22,'000001,上证指数,-1.9615
2004/9/21,'000001,上证指数,-1.0018
2004/9/20,'000001,上证指数,3.4296
2004/9/17,'000001,上证指数,3.1725
2004/9/16,'000001,上证指数,1.1788
2004/9/15,'000001,上证指数,4.2195
2004/9/14,'000001,上证指数,3.1771
2004/9/13,'000001,上证指数,-2.0795
2004/9/10,'000001,上证指数,0.216
2004/9/9,'000001,上证指数,-1.9114
2004/9/8,'000001,上证指数,-1.1297
2004/9/7,'000001,上证指数,0.2141
2004/9/6,'000001,上证指数,-0.4258
2004/9/3,'000001,上证指数,-0.0611
2004/9/2,'000001,上证指数,0.4892
2004/9/1,'000001,上证指数,-1.535
2004/8/31,'000001,上证指数,1.7171
2004/8/30,'000001,上证指数,-0.0914
2004/8/27,'000001,上证指数,-1.0348
2004/8/26,'000001,上证指数,-0.4002
2004/8/25,'000001,上证指数,-0.3601
2004/8/24,'000001,上证指数,1.4496
2004/8/23,'000001,上证指数,-1.2167
2004/8/20,'000001,上证指数,0.0961
2004/8/19,'000001,上证指数,-1.308
2004/8/18,'000001,上证指数,-0.1459
2004/8/17,'000001,上证指数,0.42
2004/8/16,'000001,上证指数,-1.0186
2004/8/13,'000001,上证指数,0.0186
2004/8/12,'000001,上证指数,-1.2107
2004/8/11,'000001,上证指数,-1.1283
2004/8/10,'000001,上证指数,0.3525
2004/8/9,'000001,上证指数,0.3874
2004/8/6,'000001,上证指数,0.1024
2004/8/5,'000001,上证指数,-1.1012
2004/8/4,'000001,上证指数,2.7994
2004/8/3,'000001,上证指数,-0.5068
2004/8/2,'000001,上证指数,-0.9367
2004/7/30,'000001,上证指数,-1.5014
2004/7/29,'000001,上证指数,1.3336
2004/7/28,'000001,上证指数,0.3383
2004/7/27,'000001,上证指数,-0.2552
2004/7/26,'000001,上证指数,-1.4016
2004/7/23,'000001,上证指数,-0.003
2004/7/22,'000001,上证指数,-2.8037
2004/7/21,'000001,上证指数,0.0066
2004/7/20,'000001,上证指数,-0.6584
2004/7/19,'000001,上证指数,0.0966
2004/7/16,'000001,上证指数,2.433
2004/7/15,'000001,上证指数,1.2672
2004/7/14,'000001,上证指数,0.3068
2004/7/13,'000001,上证指数,0.1656
2004/7/12,'000001,上证指数,-2.342
2004/7/9,'000001,上证指数,-0.6341
2004/7/8,'000001,上证指数,0.0963
2004/7/7,'000001,上证指数,-0.8344
2004/7/6,'000001,上证指数,0.4092
2004/7/5,'000001,上证指数,0.2359
2004/7/2,'000001,上证指数,0.0085
2004/7/1,'000001,上证指数,2.9951
2004/6/30,'000001,上证指数,-0.6763
2004/6/29,'000001,上证指数,1.6971
2004/6/28,'000001,上证指数,-1.1371
2004/6/25,'000001,上证指数,-1.8659
2004/6/24,'000001,上证指数,-0.9006
2004/6/23,'000001,上证指数,-0.6862
2004/6/22,'000001,上证指数,1.201
2004/6/21,'000001,上证指数,0.432
2004/6/18,'000001,上证指数,-1.2591
2004/6/17,'000001,上证指数,-2.0276
2004/6/16,'000001,上证指数,0.7951
2004/6/15,'000001,上证指数,1.7405
2004/6/14,'000001,上证指数,-2.2646
2004/6/11,'000001,上证指数,0.2539
2004/6/10,'000001,上证指数,0.0186
2004/6/9,'000001,上证指数,-1.7233
2004/6/8,'000001,上证指数,-1.5378
2004/6/7,'000001,上证指数,-1.6174
2004/6/4,'000001,上证指数,-0.0934
2004/6/3,'000001,上证指数,-1.5022
2004/6/2,'000001,上证指数,-0.7971
2004/6/1,'000001,上证指数,1.5266
2004/5/31,'000001,上证指数,0.4639
2004/5/28,'000001,上证指数,-0.543
2004/5/27,'000001,上证指数,2.1478
2004/5/26,'000001,上证指数,0.421
2004/5/25,'000001,上证指数,-2.0836
2004/5/24,'000001,上证指数,-0.5122
2004/5/21,'000001,上证指数,0.5984
2004/5/20,'000001,上证指数,-0.5921
2004/5/19,'000001,上证指数,0.1829
2004/5/18,'000001,上证指数,1.0054
2004/5/17,'000001,上证指数,-1.4545
2004/5/14,'000001,上证指数,-2.1834
2004/5/13,'000001,上证指数,-0.3865
2004/5/12,'000001,上证指数,2.2773
2004/5/11,'000001,上证指数,0.4564
2004/5/10,'000001,上证指数,-2.1717
2004/4/30,'000001,上证指数,1.0219
2004/4/29,'000001,上证指数,-1.7024
2004/4/28,'000001,上证指数,-0.3139
2004/4/27,'000001,上证指数,-1.4454
2004/4/26,'000001,上证指数,-0.0001
2004/4/23,'000001,上证指数,-1.3442
2004/4/22,'000001,上证指数,0.3759
2004/4/21,'000001,上证指数,-1.0689
2004/4/20,'000001,上证指数,-0.3856
2004/4/19,'000001,上证指数,-1.0612
2004/4/16,'000001,上证指数,0.8805
2004/4/15,'000001,上证指数,-1.0653
2004/4/14,'000001,上证指数,-1.0483
2004/4/13,'000001,上证指数,-0.4556
2004/4/12,'000001,上证指数,-0.2525
2004/4/9,'000001,上证指数,-2.4251
2004/4/8,'000001,上证指数,-0.2408
2004/4/7,'000001,上证指数,-0.1667
2004/4/6,'000001,上证指数,0.6246
2004/4/5,'000001,上证指数,-0.1222
2004/4/2,'000001,上证指数,0.5971
2004/4/1,'000001,上证指数,0.9488
2004/3/31,'000001,上证指数,1.006
2004/3/30,'000001,上证指数,0.2677
2004/3/29,'000001,上证指数,-0.8289
2004/3/26,'000001,上证指数,-0.1399
2004/3/25,'000001,上证指数,-0.2056
2004/3/24,'000001,上证指数,-0.0942
2004/3/23,'000001,上证指数,-0.7968
2004/3/22,'000001,上证指数,0.447
2004/3/19,'000001,上证指数,1.7826
2004/3/18,'000001,上证指数,-1.5952
2004/3/17,'000001,上证指数,-0.0255
2004/3/16,'000001,上证指数,0.537
2004/3/15,'000001,上证指数,2.4474
2004/3/12,'000001,上证指数,0.1833
2004/3/11,'000001,上证指数,0.8087
2004/3/10,'000001,上证指数,2.5028
2004/3/9,'000001,上证指数,-0.0027
2004/3/8,'000001,上证指数,-1.5012
2004/3/5,'000001,上证指数,-0.4061
2004/3/4,'000001,上证指数,0.425
2004/3/3,'000001,上证指数,-1.5093
2004/3/2,'000001,上证指数,-0.1469
2004/3/1,'000001,上证指数,0.8772
2004/2/27,'000001,上证指数,1.2187
2004/2/26,'000001,上证指数,0.4563
2004/2/25,'000001,上证指数,-2.0755
2004/2/24,'000001,上证指数,0.0382
2004/2/23,'000001,上证指数,-2.3289
2004/2/20,'000001,上证指数,0.2759
2004/2/19,'000001,上证指数,-0.0047
2004/2/18,'000001,上证指数,0.7819
2004/2/17,'000001,上证指数,0.4094
2004/2/16,'000001,上证指数,2.3085
2004/2/13,'000001,上证指数,-0.3181
2004/2/12,'000001,上证指数,-0.8301
2004/2/11,'000001,上证指数,-0.7836
2004/2/10,'000001,上证指数,-0.7349
2004/2/9,'000001,上证指数,1.4493
2004/2/6,'000001,上证指数,-0.8406
2004/2/5,'000001,上证指数,0.4907
2004/2/4,'000001,上证指数,2.1753
2004/2/3,'000001,上证指数,1.5643
2004/2/2,'000001,上证指数,2.084
2004/1/30,'000001,上证指数,-2.3396
2004/1/29,'000001,上证指数,1.7753
2004/1/16,'000001,上证指数,0.8782
2004/1/15,'000001,上证指数,-0.3724
2004/1/14,'000001,上证指数,-1.2563
2004/1/13,'000001,上证指数,-0.3605
2004/1/12,'000001,上证指数,2.3429
2004/1/9,'000001,上证指数,-1.78
2004/1/8,'000001,上证指数,1.4442
2004/1/7,'000001,上证指数,0.8054
2004/1/6,'000001,上证指数,0.3934
2004/1/5,'000001,上证指数,3.372
2004/1/2,'000001,上证指数,1.3459
2003/12/31,'000001,上证指数,-0.857
2003/12/30,'000001,上证指数,0.906
2003/12/29,'000001,上证指数,-1.2113
2003/12/26,'000001,上证指数,0.144
2003/12/25,'000001,上证指数,-0.0811
2003/12/24,'000001,上证指数,0.8786
2003/12/23,'000001,上证指数,0.5142
2003/12/22,'000001,上证指数,3.2274
2003/12/19,'000001,上证指数,-0.7559
2003/12/18,'000001,上证指数,0.2274
2003/12/17,'000001,上证指数,-0.8417
2003/12/16,'000001,上证指数,-0.2734
2003/12/15,'000001,上证指数,-0.0296
2003/12/12,'000001,上证指数,0.0523
2003/12/11,'000001,上证指数,0.0409
2003/12/10,'000001,上证指数,1.8052
2003/12/9,'000001,上证指数,0.4666
2003/12/8,'000001,上证指数,-0.9961
2003/12/5,'000001,上证指数,-0.1164
2003/12/4,'000001,上证指数,0.5386
2003/12/3,'000001,上证指数,0.6766
2003/12/2,'000001,上证指数,0.1822
2003/12/1,'000001,上证指数,2.5392
2003/11/28,'000001,上证指数,0.5847
2003/11/27,'000001,上证指数,-1.6153
2003/11/26,'000001,上证指数,0.2481
2003/11/25,'000001,上证指数,0.3139
2003/11/24,'000001,上证指数,3.1177
2003/11/21,'000001,上证指数,-1.0859
2003/11/20,'000001,上证指数,2.811
2003/11/19,'000001,上证指数,1.6944
2003/11/18,'000001,上证指数,-0.869
2003/11/17,'000001,上证指数,-0.2215
2003/11/14,'000001,上证指数,0.8672
2003/11/13,'000001,上证指数,0.1378
2003/11/12,'000001,上证指数,-1.922
2003/11/11,'000001,上证指数,0.2626
2003/11/10,'000001,上证指数,0.3664
2003/11/7,'000001,上证指数,-1.5909
2003/11/6,'000001,上证指数,-2.0446
2003/11/5,'000001,上证指数,-0.3192
2003/11/4,'000001,上证指数,1.8687
2003/11/3,'000001,上证指数,1.1683
2003/10/31,'000001,上证指数,0.2729
2003/10/30,'000001,上证指数,-1.2379
2003/10/29,'000001,上证指数,-0.5724
2003/10/28,'000001,上证指数,-0.0101
2003/10/27,'000001,上证指数,-0.895
2003/10/24,'000001,上证指数,-0.3478
2003/10/23,'000001,上证指数,-0.8124
2003/10/22,'000001,上证指数,2.4708
2003/10/21,'000001,上证指数,0.3533
2003/10/20,'000001,上证指数,-0.8087
2003/10/17,'000001,上证指数,0.3718
2003/10/16,'000001,上证指数,-1.272
2003/10/15,'000001,上证指数,-0.3655
2003/10/14,'000001,上证指数,-0.8206
2003/10/13,'000001,上证指数,-0.3098
2003/10/10,'000001,上证指数,2.5442
2003/10/9,'000001,上证指数,-0.1831
2003/10/8,'000001,上证指数,0.3309
2003/9/30,'000001,上证指数,0.8726
2003/9/29,'000001,上证指数,-1.1313
2003/9/26,'000001,上证指数,-0.3958
2003/9/25,'000001,上证指数,-1.2866
2003/9/24,'000001,上证指数,0.2917
2003/9/23,'000001,上证指数,0.632
2003/9/22,'000001,上证指数,-0.7135
2003/9/19,'000001,上证指数,0.0636
2003/9/18,'000001,上证指数,0.0477
2003/9/17,'000001,上证指数,-1.158
2003/9/16,'000001,上证指数,0.6128
2003/9/15,'000001,上证指数,-0.8247
2003/9/12,'000001,上证指数,-1.0392
2003/9/11,'000001,上证指数,0.055
2003/9/10,'000001,上证指数,0.2185
2003/9/9,'000001,上证指数,-0.3965
2003/9/8,'000001,上证指数,-0.4056
2003/9/5,'000001,上证指数,-1.0979
2003/9/4,'000001,上证指数,-0.0294
2003/9/3,'000001,上证指数,0.0925
2003/9/2,'000001,上证指数,-0.2279
2003/9/1,'000001,上证指数,1.9573
2003/8/29,'000001,上证指数,0.4443
2003/8/28,'000001,上证指数,-0.6784
2003/8/27,'000001,上证指数,0.0105
2003/8/26,'000001,上证指数,0.2135
2003/8/25,'000001,上证指数,-1.1611
2003/8/22,'000001,上证指数,-0.1531
2003/8/21,'000001,上证指数,-0.0398
2003/8/20,'000001,上证指数,-0.5551
2003/8/19,'000001,上证指数,0.3199
2003/8/18,'000001,上证指数,-0.3526
2003/8/15,'000001,上证指数,-0.3912
2003/8/14,'000001,上证指数,-0.6773
2003/8/13,'000001,上证指数,-0.9096
2003/8/12,'000001,上证指数,0.3303
2003/8/11,'000001,上证指数,0.2135
2003/8/8,'000001,上证指数,-1.0823
2003/8/7,'000001,上证指数,0.0752
2003/8/6,'000001,上证指数,-0.5394
2003/8/5,'000001,上证指数,-0.0035
2003/8/4,'000001,上证指数,1.1778
2003/8/1,'000001,上证指数,0.0154
2003/7/31,'000001,上证指数,-0.1967
2003/7/30,'000001,上证指数,0.1595
2003/7/29,'000001,上证指数,0.4695
2003/7/28,'000001,上证指数,-0.4912
2003/7/25,'000001,上证指数,-1.058
2003/7/24,'000001,上证指数,-0.579
2003/7/23,'000001,上证指数,0.2444
2003/7/22,'000001,上证指数,0.1738
2003/7/21,'000001,上证指数,-0.7482
2003/7/18,'000001,上证指数,-2.0915
2003/7/17,'000001,上证指数,0.6451
2003/7/16,'000001,上证指数,0.2656
2003/7/15,'000001,上证指数,0.2646
2003/7/14,'000001,上证指数,-0.4866
2003/7/11,'000001,上证指数,-0.2006
2003/7/10,'000001,上证指数,1.9033
2003/7/9,'000001,上证指数,-0.5757
2003/7/8,'000001,上证指数,0.7016
2003/7/7,'000001,上证指数,-0.0576
2003/7/4,'000001,上证指数,-0.1387
2003/7/3,'000001,上证指数,0.317
2003/7/2,'000001,上证指数,1.0088
2003/7/1,'000001,上证指数,-0.0888
2003/6/30,'000001,上证指数,-0.7368
2003/6/27,'000001,上证指数,-1.209
2003/6/26,'000001,上证指数,0.8853
2003/6/25,'000001,上证指数,-0.6845
2003/6/24,'000001,上证指数,0.0704
2003/6/23,'000001,上证指数,-1.1837
2003/6/20,'000001,上证指数,-0.6033
2003/6/19,'000001,上证指数,-0.9732
2003/6/18,'000001,上证指数,-0.2118
2003/6/17,'000001,上证指数,-0.1622
2003/6/16,'000001,上证指数,-0.4507
2003/6/13,'000001,上证指数,0.2983
2003/6/12,'000001,上证指数,-0.2385
2003/6/11,'000001,上证指数,1.7597
2003/6/10,'000001,上证指数,0.5585
2003/6/9,'000001,上证指数,-0.5657
2003/6/6,'000001,上证指数,-1.1135
2003/6/5,'000001,上证指数,-1.1347
2003/6/4,'000001,上证指数,0.7601
2003/6/3,'000001,上证指数,-0.9065
2003/6/2,'000001,上证指数,0.0169
2003/5/30,'000001,上证指数,0.5168
2003/5/29,'000001,上证指数,1.0533
2003/5/28,'000001,上证指数,-1.054
2003/5/27,'000001,上证指数,-0.0746
2003/5/26,'000001,上证指数,0.5482
2003/5/23,'000001,上证指数,0.96
2003/5/22,'000001,上证指数,0.8236
2003/5/21,'000001,上证指数,-0.1327
2003/5/20,'000001,上证指数,-1.2811
2003/5/19,'000001,上证指数,0.064
2003/5/16,'000001,上证指数,-0.0536
2003/5/15,'000001,上证指数,2.1249
2003/5/14,'000001,上证指数,2.5326
2003/5/13,'000001,上证指数,-3.0394
2003/5/12,'000001,上证指数,0.6851
2003/4/30,'000001,上证指数,0.8037
2003/4/29,'000001,上证指数,-1.8455
2003/4/28,'000001,上证指数,3.3987
2003/4/25,'000001,上证指数,-1.0936
2003/4/24,'000001,上证指数,-2.4884
2003/4/23,'000001,上证指数,-1.7041
2003/4/22,'000001,上证指数,-0.1923
2003/4/21,'000001,上证指数,-1.9564
2003/4/18,'000001,上证指数,-0.6524
2003/4/17,'000001,上证指数,0.4585
2003/4/16,'000001,上证指数,-1.5465
2003/4/15,'000001,上证指数,0.9528
2003/4/14,'000001,上证指数,2.4867
2003/4/11,'000001,上证指数,1.6555
2003/4/10,'000001,上证指数,0.4862
2003/4/9,'000001,上证指数,1.5207
2003/4/8,'000001,上证指数,0.3577
2003/4/7,'000001,上证指数,-0.3942
2003/4/4,'000001,上证指数,0.6217
2003/4/3,'000001,上证指数,-0.6304
2003/4/2,'000001,上证指数,-0.0805
2003/4/1,'000001,上证指数,0.7923
2003/3/31,'000001,上证指数,1.2492
2003/3/28,'000001,上证指数,-0.4939
2003/3/27,'000001,上证指数,2.958
2003/3/26,'000001,上证指数,-0.4191
2003/3/25,'000001,上证指数,-1.0398
2003/3/24,'000001,上证指数,0.2108
2003/3/21,'000001,上证指数,0.6908
2003/3/20,'000001,上证指数,-0.3687
2003/3/19,'000001,上证指数,0.6896
2003/3/18,'000001,上证指数,-0.6385
2003/3/17,'000001,上证指数,0.2203
2003/3/14,'000001,上证指数,0.0952
2003/3/13,'000001,上证指数,-0.7023
2003/3/12,'000001,上证指数,0.3715
2003/3/11,'000001,上证指数,0.0428
2003/3/10,'000001,上证指数,-1.6191
